en-CA;CDGS2020EFDP;5169625800;OL_DR20;599;539;;CA$ 60;-10%;($60)
en-CA;CDGS2020EFDPUG;5169625900;OL_DR20;249;224;;CA$ 25;-10%;($25)
en-CA;ESDCDGS2020AM;206390;OL_DR20;599;539;;CA$ 60;-10%;($60)
en-CA;ESDCDGS2020AMUG;206391;OL_DR20;249;224;;CA$ 25;-10%;($25)
en-US;CDGS2020EFDP;5169625800;OL_DR20;499;449;;$50;-10%;($50)
en-US;CDGS2020EFDPUG;5169625900;OL_DR20;199;179;;$20;-10%;($20)
en-US;ESDCDGS2020AM;206390;OL_DR20;499;449;;$50;-10%;($50)
en-US;ESDCDGS2020AMUG;206391;OL_DR20;199;179;;$20;-10%;($20)
de-DE;ESDCDGS2020AM;190168;OL_DR19;699;629;;10 %;-10%;-$70
de-DE;ESDCDGS2020AMUG;190169;OL_DR19;349;314;;10 %;-10%;-$35
fr-FR;ESDCDGS2020AM;190168;OL_DR19;699;629;;10 %;-10%;-$70
fr-FR;ESDCDGS2020AMUG;190169;OL_DR19;349;314;;10 %;-10%;-$35
ja-JP;ESDCDGS2020AM;190172;OL_DR19;59,184;53,280;;10%;-15%;-$8,878
ja-JP;ESDCDGS2020AMUG;190173;OL_DR19;26,784;24,080;;10%;-15%;-$4,018
